feature,importance
29_0_22_lag_168,3.4005657e-06
3_0_15_rolling_12,3.3994631e-06
0_2_23_rolling_std_6,3.3992876e-06
11_2_27_lag_24,3.399227e-06
20_1_5_rolling_6,3.398956e-06
24_1_12_lag_1,3.3988526e-06
28_1_27_rolling_3,3.398815e-06
6_2_14_rolling_std_24,3.3983124e-06
14_1_3_rolling_12,3.3982642e-06
29_1_30_rolling_6,3.3982424e-06
11_1_10_rolling_24,3.3981432e-06
4_0_20_lag_12,3.3978697e-06
16_0_26_rolling_24,3.3970653e-06
13_0_29_lag_1,3.3970618e-06
29_1_4_rolling_6,3.3969457e-06
16_2_7_lag_1,3.3968745e-06
6_0_4_lag_12,3.396787e-06
17_1_7_rolling_6,3.396345e-06
12_2_28_lag_168,3.3962913e-06
28_2_29_lag_168,3.395863e-06
3_2_31_lag_1,3.3954664e-06
6_0_3_lag_6,3.394749e-06
9_2_19_lag_12,3.394435e-06
21_0_21_lag_24,3.3937497e-06
0_1_10_lag_24,3.3931585e-06
2_0_10_lag_24,3.3929293e-06
6_1_9_rolling_3,3.392214e-06
9_0_4_lag_24,3.3920999e-06
26_1_25_lag_24,3.3917015e-06
9_1_14_lag_24,3.391116e-06
22_0_17_lag_1,3.3910294e-06
20_2_9_rolling_std_6,3.3909096e-06
14_2_8_lag_1,3.3904053e-06
6_1_14_lag_6,3.390299e-06
4_2_26_lag_168,3.3902534e-06
21_2_9_lag_6,3.3902222e-06
6_2_30_lag_12,3.3901138e-06
13_2_23_lag_6,3.390094e-06
24_0_3_rolling_12,3.3900849e-06
2_0_24_rolling_12,3.3890283e-06
1_2_22_lag_1,3.3888489e-06
23_0_10_rolling_6,3.3874305e-06
3_1_4_rolling_3,3.3871956e-06
6_1_26_rolling_std_24,3.3871438e-06
10_2_15_lag_6,3.38709e-06
11_2_21_lag_24,3.3870642e-06
14_0_20_lag_24,3.3867793e-06
26_0_2_rolling_12,3.3865292e-06
6_1_19_lag_12,3.3861784e-06
16_0_17_lag_1,3.3858616e-06
15_2_11_rolling_12,3.385376e-06
24_2_27_rolling_6,3.3851447e-06
19_1_7_rolling_std_24,3.3848817e-06
12_0_12_lag_6,3.384607e-06
24_0_20_rolling_24,3.3843005e-06
10_2_7_lag_1,3.3838612e-06
28_2_7_lag_12,3.3836839e-06
24_1_18_lag_6,3.3829983e-06
23_0_10_rolling_3,3.382809e-06
15_0_28_rolling_std_24,3.382364e-06
10_2_21_rolling_24,3.3820688e-06
7_1_24_lag_12,3.3817366e-06
8_2_30_lag_24,3.381124e-06
25_2_28_lag_12,3.3809333e-06
7_0_10_lag_168,3.380354e-06
15_0_3_lag_6,3.380242e-06
22_2_27_rolling_12,3.3799295e-06
29_2_18_lag_24,3.37946e-06
12_2_15_lag_1,3.3788633e-06
19_2_21_lag_12,3.378513e-06
13_1_31_rolling_12,3.378432e-06
21_2_31_rolling_6,3.3782228e-06
0_2_31_lag_6,3.3778626e-06
19_0_4_lag_6,3.37782e-06
25_1_9_lag_6,3.3778026e-06
13_0_25_lag_6,3.3773788e-06
6_2_6_rolling_6,3.3772599e-06
18_0_11_lag_12,3.376305e-06
11_2_14_rolling_std_6,3.3760712e-06
26_0_23_lag_12,3.3759336e-06
16_0_25_lag_24,3.3755805e-06
16_0_2_rolling_12,3.3745423e-06
6_2_5_rolling_3,3.374531e-06
18_2_31_lag_6,3.3743518e-06
12_2_25_lag_1,3.373989e-06
17_2_30_lag_6,3.3736083e-06
15_0_11_lag_12,3.373573e-06
28_0_8_lag_6,3.373382e-06
14_0_30_lag_6,3.3732538e-06
10_2_13_lag_6,3.3731942e-06
13_2_24_rolling_3,3.3726826e-06
4_1_28_lag_1,3.3726508e-06
26_1_0_rolling_6,3.3724316e-06
8_0_23_rolling_6,3.3723773e-06
20_0_13_lag_24,3.372147e-06
2_0_18_rolling_std_24,3.3720353e-06
4_0_27_lag_1,3.3718832e-06
18_2_9_lag_12,3.3715942e-06
14_1_18_lag_1,3.3705198e-06
24_1_12_rolling_3,3.3703006e-06
0_0_30_rolling_std_6,3.3701635e-06
6_0_17_rolling_std_6,3.3698186e-06
19_0_12_rolling_24,3.369512e-06
13_1_6_lag_6,3.368689e-06
5_1_26_lag_168,3.3683593e-06
21_0_6_rolling_24,3.3680762e-06
21_0_21_rolling_24,3.3680203e-06
5_1_19_lag_168,3.368015e-06
1_1_3_rolling_3,3.3679164e-06
26_1_27_lag_1,3.3679023e-06
6_1_17_rolling_3,3.3676006e-06
19_1_20_lag_12,3.3669403e-06
22_2_30_lag_6,3.3668728e-06
0_2_4_rolling_3,3.3660033e-06
7_1_23_lag_1,3.365773e-06
22_1_12_rolling_24,3.365756e-06
20_0_17_rolling_12,3.365707e-06
1_2_8_rolling_12,3.3655126e-06
24_0_27_rolling_3,3.3653741e-06
4_0_20_lag_168,3.3647543e-06
20_1_23_rolling_24,3.364398e-06
6_1_7_rolling_12,3.3643544e-06
0_2_5_rolling_12,3.3639199e-06
25_0_10_lag_1,3.3636416e-06
29_2_16_lag_12,3.3631695e-06
27_1_25_lag_12,3.3631363e-06
4_1_12_rolling_12,3.3626168e-06
18_0_4_lag_1,3.362235e-06
2_0_15_lag_24,3.3617996e-06
2_2_17_lag_12,3.3615797e-06
18_2_20_lag_24,3.3612428e-06
29_1_5_lag_12,3.3612291e-06
4_0_26_lag_12,3.3611914e-06
20_0_1_rolling_std_24,3.3611216e-06
6_1_18_rolling_std_6,3.360577e-06
9_2_11_rolling_24,3.3604692e-06
16_2_5_lag_24,3.360438e-06
27_1_0_rolling_6,3.3604263e-06
3_1_4_rolling_std_6,3.3602769e-06
12_1_22_lag_1,3.35986e-06
25_0_29_lag_168,3.3593524e-06
29_0_17_lag_1,3.3588392e-06
27_1_24_rolling_3,3.3582824e-06
11_2_11_rolling_12,3.3578567e-06
20_0_6_rolling_std_6,3.357831e-06
27_1_5_lag_12,3.3575368e-06
23_0_23_lag_168,3.3569006e-06
1_2_29_rolling_std_24,3.3559597e-06
17_1_25_lag_6,3.3559386e-06
6_2_12_lag_168,3.3556937e-06
20_1_29_lag_1,3.355471e-06
22_1_22_lag_24,3.3551428e-06
21_2_2_lag_168,3.354854e-06
15_2_20_lag_6,3.3548195e-06
1_1_27_lag_168,3.3545753e-06
4_2_30_lag_168,3.3545634e-06
11_1_14_lag_168,3.354496e-06
6_1_15_lag_12,3.3541965e-06
18_1_16_lag_24,3.3540268e-06
28_2_11_lag_1,3.3539404e-06
21_0_24_rolling_6,3.3529209e-06
29_1_26_lag_24,3.3529202e-06
8_2_16_rolling_std_6,3.3528795e-06
18_0_24_rolling_std_6,3.3527137e-06
28_1_6_lag_6,3.3522392e-06
18_1_16_lag_12,3.351928e-06
2_2_10_lag_12,3.351742e-06
3_2_7_lag_24,3.3517235e-06
28_1_1_lag_12,3.351323e-06
12_2_22_lag_12,3.3513152e-06
26_2_15_lag_24,3.351264e-06
20_2_9_rolling_3,3.3510814e-06
27_0_9_rolling_6,3.3503518e-06
8_1_16_rolling_3,3.3503095e-06
4_0_6_lag_12,3.3502133e-06
22_0_3_rolling_12,3.350121e-06
24_1_17_lag_6,3.3499532e-06
4_1_26_rolling_3,3.3497836e-06
16_1_1_rolling_6,3.3496724e-06
29_0_15_lag_6,3.349155e-06
16_1_28_lag_24,3.348234e-06
28_1_0_lag_24,3.3479084e-06
1_1_14_lag_12,3.347543e-06
16_0_13_rolling_6,3.3473068e-06
24_1_15_lag_12,3.3469364e-06
28_0_5_rolling_3,3.3468582e-06
19_2_18_lag_6,3.3466886e-06
7_2_18_rolling_std_24,3.346632e-06
10_2_22_lag_24,3.3459241e-06
28_1_4_rolling_3,3.3448655e-06
10_1_20_lag_6,3.3448612e-06
18_0_10_lag_12,3.3445865e-06
26_1_11_lag_1,3.344251e-06
27_2_10_lag_12,3.3442318e-06
14_0_2_lag_24,3.343977e-06
20_1_27_lag_1,3.3439085e-06
22_1_0_rolling_12,3.3437075e-06
22_1_30_lag_12,3.343655e-06
8_0_2_lag_24,3.3436088e-06
0_2_21_lag_168,3.3435965e-06
25_0_4_rolling_24,3.3435622e-06
6_0_30_lag_6,3.3431734e-06
18_1_11_lag_24,3.342925e-06
24_1_0_lag_12,3.342491e-06
0_2_16_lag_168,3.3421795e-06
24_1_1_lag_6,3.3412996e-06
4_0_22_lag_6,3.3412528e-06
11_0_14_lag_24,3.340958e-06
18_1_7_lag_6,3.3407514e-06
0_1_13_rolling_std_24,3.3406075e-06
4_1_24_lag_168,3.3402061e-06
2_0_17_lag_1,3.3401302e-06
23_0_23_rolling_6,3.3394717e-06
17_0_11_rolling_std_6,3.3394556e-06
20_2_26_lag_168,3.3394401e-06
29_1_10_rolling_12,3.3393499e-06
2_1_6_lag_6,3.3389524e-06
7_0_26_lag_1,3.3387269e-06
29_2_15_rolling_3,3.3379947e-06
14_1_5_lag_168,3.3379679e-06
7_0_29_rolling_std_24,3.3377005e-06
10_0_30_lag_6,3.3375911e-06
22_0_21_rolling_std_24,3.3374818e-06
17_0_21_rolling_std_6,3.336999e-06
27_2_12_rolling_std_24,3.3365513e-06
1_0_23_rolling_std_6,3.33611e-06
18_2_7_rolling_12,3.3358276e-06
9_1_13_lag_6,3.3356428e-06
14_0_15_lag_24,3.3352294e-06
6_1_12_lag_24,3.334833e-06
19_2_31_rolling_std_24,3.334681e-06
29_2_16_rolling_12,3.3345789e-06
6_2_0_lag_12,3.3344704e-06
23_2_8_lag_1,3.3343438e-06
21_0_8_rolling_std_6,3.3340884e-06
16_2_29_rolling_12,3.3340718e-06
11_0_20_lag_1,3.3337667e-06
12_2_18_lag_168,3.3333656e-06
29_2_20_rolling_std_24,3.333018e-06
26_1_12_rolling_std_6,3.3328852e-06
8_0_6_lag_1,3.3321578e-06
7_0_25_lag_12,3.3310303e-06
22_2_6_rolling_24,3.3306815e-06
28_0_9_rolling_std_6,3.3303984e-06
22_1_15_rolling_3,3.3303972e-06
5_1_24_lag_1,3.330361e-06
17_2_1_rolling_12,3.3302658e-06
24_1_10_lag_12,3.329922e-06
19_1_31_lag_12,3.329623e-06
9_0_15_lag_6,3.32951e-06
22_1_22_rolling_3,3.329358e-06
20_0_15_lag_6,3.3292606e-06
13_1_21_rolling_std_24,3.3290107e-06
8_1_16_rolling_6,3.3289034e-06
0_1_16_lag_6,3.3287447e-06
4_2_25_rolling_6,3.3284534e-06
10_0_16_rolling_3,3.3278857e-06
8_0_5_lag_6,3.3277324e-06
5_1_3_rolling_std_6,3.3277047e-06
1_0_20_rolling_24,3.3275005e-06
18_2_1_rolling_std_6,3.3264914e-06
15_2_3_rolling_6,3.3260967e-06
29_1_5_rolling_6,3.3259955e-06
0_2_23_lag_12,3.32592e-06
20_2_16_lag_24,3.3258223e-06
26_1_5_lag_168,3.3257193e-06
14_0_3_lag_12,3.325669e-06
7_2_13_rolling_3,3.3245985e-06
6_1_7_lag_24,3.3243196e-06
25_0_24_lag_12,3.3242675e-06
25_0_24_rolling_std_24,3.3242127e-06
25_0_11_lag_24,3.3237088e-06
16_1_6_lag_12,3.3231236e-06
21_0_0_rolling_6,3.3219292e-06
11_0_10_lag_12,3.3216947e-06
29_1_24_rolling_6,3.3215674e-06
27_1_7_rolling_24,3.3212666e-06
23_0_8_lag_24,3.3199824e-06
15_1_24_rolling_6,3.319461e-06
4_2_27_lag_12,3.3194187e-06
22_2_2_lag_24,3.3190104e-06
26_1_2_lag_24,3.3189676e-06
1_1_21_lag_6,3.3189506e-06
27_0_9_lag_24,3.3187873e-06
6_0_6_lag_24,3.3187855e-06
18_1_6_lag_12,3.3183144e-06
26_2_26_lag_6,3.317805e-06
18_1_24_lag_24,3.3172926e-06
6_0_25_rolling_std_6,3.3169063e-06
25_1_2_lag_24,3.3168235e-06
20_2_4_lag_1,3.316798e-06
26_2_27_lag_24,3.3167155e-06
8_1_20_lag_24,3.3166896e-06
15_1_20_lag_6,3.3166743e-06
8_2_3_rolling_std_6,3.3165957e-06
8_2_7_lag_24,3.3164172e-06
2_0_10_lag_1,3.3158e-06
16_1_14_lag_1,3.3154365e-06
29_0_17_lag_6,3.315292e-06
8_0_14_lag_6,3.315255e-06
18_1_24_lag_1,3.3150093e-06
4_2_20_rolling_12,3.3147694e-06
10_1_24_lag_24,3.314428e-06
16_0_19_lag_12,3.3143187e-06
17_1_3_lag_24,3.3141837e-06
22_2_12_rolling_std_6,3.313706e-06
15_1_9_rolling_12,3.313044e-06
7_1_26_rolling_std_24,3.312565e-06
3_2_30_rolling_std_6,3.312501e-06
23_1_29_lag_1,3.3123465e-06
4_0_22_lag_12,3.312276e-06
24_0_29_rolling_3,3.312223e-06
8_0_17_rolling_6,3.3120177e-06
9_0_31_lag_24,3.3115437e-06
27_1_17_rolling_std_6,3.3108322e-06
14_2_27_rolling_12,3.3104193e-06
18_0_0_rolling_24,3.3102858e-06
26_1_26_lag_6,3.3101069e-06
5_2_12_lag_1,3.3100139e-06
2_2_14_lag_168,3.3097306e-06
7_0_11_lag_6,3.3083493e-06
2_0_11_rolling_6,3.3081958e-06
14_2_7_lag_6,3.3081203e-06
7_1_8_rolling_3,3.3080673e-06
4_1_2_lag_12,3.307717e-06
18_0_21_rolling_std_24,3.3075032e-06
17_0_30_lag_1,3.307311e-06
20_0_30_lag_168,3.3072163e-06
21_0_27_lag_168,3.307058e-06
6_0_21_rolling_24,3.3065414e-06
28_0_19_rolling_std_24,3.306533e-06
20_2_3_lag_12,3.3058916e-06
27_1_21_rolling_std_24,3.3057415e-06
1_2_18_rolling_12,3.3057327e-06
18_0_18_lag_12,3.3053107e-06
12_1_15_lag_168,3.3052606e-06
22_0_24_lag_6,3.3051376e-06
3_0_27_rolling_6,3.3045994e-06
21_1_25_lag_168,3.3044591e-06
15_1_24_rolling_std_24,3.304256e-06
12_1_30_lag_24,3.304241e-06
6_1_6_rolling_std_6,3.304152e-06
11_1_15_lag_168,3.3040533e-06
6_0_11_lag_12,3.3038377e-06
19_0_9_lag_1,3.3036783e-06
11_1_21_lag_168,3.3034974e-06
13_2_27_lag_1,3.3031808e-06
13_2_24_rolling_12,3.3025715e-06
23_0_23_rolling_3,3.302503e-06
14_1_4_lag_6,3.3013262e-06
17_1_2_lag_168,3.300854e-06
26_0_19_rolling_std_6,3.3004007e-06
29_0_31_lag_6,3.2997757e-06
2_2_2_lag_24,3.2996566e-06
7_2_8_lag_6,3.2996056e-06
0_0_8_lag_6,3.2994114e-06
5_2_2_lag_168,3.2992573e-06
11_1_31_lag_1,3.298642e-06
11_1_30_lag_24,3.2974442e-06
5_2_17_lag_1,3.2974133e-06
26_0_15_lag_6,3.2970336e-06
29_2_13_rolling_6,3.2966577e-06
24_0_11_lag_168,3.2964488e-06
0_0_29_rolling_std_6,3.2960966e-06
27_1_24_lag_168,3.295977e-06
10_1_17_rolling_3,3.2955884e-06
6_1_20_lag_24,3.2953594e-06
3_2_12_lag_24,3.2953412e-06
15_2_17_rolling_3,3.2952537e-06
23_1_12_lag_24,3.2949652e-06
25_0_31_lag_6,3.29477e-06
7_1_11_rolling_3,3.2944733e-06
5_2_14_rolling_24,3.2939065e-06
17_1_16_lag_24,3.2936834e-06
15_0_21_lag_6,3.2935477e-06
28_0_5_lag_168,3.2935027e-06
27_0_10_rolling_12,3.2932683e-06
27_1_1_rolling_3,3.2924447e-06
24_1_18_lag_168,3.2923188e-06
29_1_27_lag_6,3.2922978e-06
13_2_7_rolling_6,3.2922567e-06
8_2_14_rolling_12,3.2915464e-06
24_2_2_lag_12,3.2915057e-06
18_0_25_rolling_std_6,3.291485e-06
6_0_10_rolling_6,3.291465e-06
27_2_25_rolling_std_6,3.2911398e-06
4_1_25_lag_12,3.2905796e-06
1_1_15_lag_12,3.2905195e-06
23_1_28_rolling_std_6,3.2897478e-06
12_0_7_rolling_std_24,3.2895593e-06
12_0_3_rolling_std_6,3.2894825e-06
13_1_9_lag_24,3.2893038e-06
5_0_19_lag_24,3.2892622e-06
9_2_10_lag_24,3.289203e-06
8_2_27_lag_6,3.2887115e-06
27_0_2_lag_1,3.2886019e-06
6_0_31_lag_1,3.2884966e-06
16_2_14_rolling_12,3.2884927e-06
23_0_22_lag_24,3.2876305e-06
6_2_29_lag_12,3.287506e-06
1_2_21_lag_168,3.2872385e-06
23_1_22_rolling_24,3.2862836e-06
5_0_19_lag_1,3.286252e-06
25_2_25_lag_12,3.2862279e-06
26_2_8_rolling_12,3.2860933e-06
7_1_4_rolling_3,3.2857017e-06
16_2_20_lag_6,3.2853775e-06
28_1_15_lag_1,3.2850944e-06
10_1_26_rolling_6,3.2850928e-06
0_0_20_lag_12,3.2849061e-06
19_1_4_rolling_24,3.284816e-06
0_2_0_lag_168,3.2845787e-06
27_2_1_lag_24,3.2845508e-06
13_2_2_lag_1,3.2844898e-06
6_2_31_lag_6,3.2843236e-06
22_0_12_rolling_24,3.2842008e-06
17_1_17_rolling_24,3.2839557e-06
16_0_23_lag_6,3.283406e-06
20_0_14_lag_6,3.2829555e-06
27_0_9_rolling_std_6,3.2823973e-06
13_1_25_lag_1,3.2820553e-06
6_1_1_rolling_3,3.2819585e-06
8_2_13_lag_24,3.2818787e-06
17_1_25_rolling_6,3.2813446e-06
11_0_5_rolling_24,3.2811947e-06
27_1_1_rolling_std_6,3.2808964e-06
23_0_7_lag_168,3.2808798e-06
14_2_2_rolling_std_24,3.28058e-06
16_2_28_rolling_6,3.2801124e-06
23_1_21_lag_6,3.2798357e-06
3_1_11_lag_168,3.2794865e-06
28_2_22_lag_168,3.2789756e-06
4_1_14_rolling_std_6,3.278401e-06
25_2_0_rolling_24,3.278393e-06
10_1_30_rolling_std_6,3.278333e-06
25_1_11_lag_1,3.278044e-06
11_1_1_rolling_std_24,3.2780422e-06
10_0_28_lag_6,3.2777575e-06
26_1_8_lag_12,3.2776798e-06
26_0_29_lag_6,3.2772957e-06
26_0_8_rolling_6,3.2770522e-06
10_0_0_rolling_3,3.276785e-06
6_0_9_rolling_6,3.2765952e-06
14_1_26_lag_24,3.2764217e-06
28_1_15_lag_12,3.2762575e-06
22_2_5_lag_168,3.2762393e-06
7_1_21_rolling_12,3.2761966e-06
2_2_8_lag_6,3.2759888e-06
25_1_26_lag_12,3.2758264e-06
29_1_11_lag_24,3.275669e-06
15_1_6_lag_24,3.2756645e-06
26_2_23_lag_6,3.2755295e-06
1_2_18_rolling_24,3.2749842e-06
10_1_13_lag_6,3.2746646e-06
15_2_29_rolling_std_24,3.2745813e-06
25_0_6_rolling_3,3.2744226e-06
21_2_21_rolling_24,3.2743435e-06
27_0_3_rolling_12,3.2741214e-06
10_1_4_lag_168,3.273318e-06
20_0_0_rolling_3,3.2732164e-06
17_2_2_rolling_std_6,3.2730609e-06
3_2_27_rolling_std_24,3.2728674e-06
7_1_25_lag_12,3.2727141e-06
15_2_30_lag_168,3.2724677e-06
17_0_27_lag_1,3.2722266e-06
15_0_17_lag_24,3.270907e-06
1_0_22_rolling_6,3.2705154e-06
18_0_20_lag_24,3.270172e-06
21_1_31_lag_12,3.2699752e-06
23_0_7_lag_6,3.2699752e-06
22_1_28_lag_168,3.2697799e-06
12_2_12_rolling_12,3.2694227e-06
10_1_5_rolling_24,3.269164e-06
1_0_12_rolling_3,3.2690273e-06
23_2_1_rolling_3,3.2689302e-06
13_1_0_lag_1,3.2684852e-06
4_0_0_rolling_std_24,3.2684188e-06
0_0_21_rolling_12,3.2684084e-06
3_2_22_rolling_6,3.2679377e-06
22_1_29_rolling_std_24,3.2676796e-06
29_2_29_lag_168,3.2674143e-06
13_0_22_rolling_std_24,3.2668524e-06
3_2_20_lag_12,3.2668459e-06
15_2_18_rolling_6,3.2668436e-06
6_1_13_lag_6,3.266489e-06
17_2_31_rolling_24,3.2663909e-06
10_1_3_rolling_std_24,3.2661283e-06
4_0_18_rolling_3,3.2658083e-06
9_0_29_lag_24,3.2655043e-06
25_2_3_rolling_std_24,3.2654893e-06
4_0_9_rolling_12,3.265059e-06
22_2_2_rolling_12,3.265011e-06
11_2_18_rolling_12,3.2646408e-06
20_2_7_lag_24,3.264177e-06
11_1_25_lag_12,3.264074e-06
17_1_0_lag_12,3.2639746e-06
12_0_4_rolling_std_6,3.2636121e-06
6_1_13_lag_12,3.2625844e-06
28_2_8_lag_12,3.2624353e-06
22_0_31_lag_6,3.262408e-06
22_0_5_lag_24,3.2620792e-06
29_2_7_lag_12,3.262004e-06
21_1_17_lag_168,3.2619669e-06
6_2_22_rolling_std_6,3.261797e-06
19_2_5_lag_12,3.2614914e-06
20_0_13_lag_12,3.2611672e-06
29_0_6_lag_168,3.2608714e-06
20_1_20_rolling_24,3.2608443e-06
18_2_6_rolling_6,3.26038e-06
26_1_0_lag_12,3.2602218e-06
10_2_26_rolling_std_24,3.2602156e-06
3_2_3_rolling_24,3.260043e-06
2_2_25_lag_168,3.2595954e-06
29_1_28_lag_1,3.2594614e-06
9_0_7_rolling_12,3.2592272e-06
10_0_21_rolling_3,3.2590788e-06
20_2_5_lag_1,3.2588366e-06
24_1_9_lag_1,3.2581231e-06
16_0_29_lag_12,3.2580738e-06
17_2_14_lag_6,3.257894e-06
4_0_6_rolling_24,3.2578116e-06
22_0_12_lag_12,3.2577614e-06
17_2_4_lag_6,3.2571277e-06
17_0_10_lag_6,3.2567364e-06
21_2_24_rolling_6,3.256489e-06
12_2_17_lag_6,3.2563178e-06
19_2_14_rolling_std_6,3.2562532e-06
6_0_27_rolling_std_6,3.2560263e-06
28_0_1_lag_6,3.2559362e-06
21_0_8_lag_1,3.2557373e-06
27_2_24_lag_6,3.2557143e-06
2_1_3_rolling_std_6,3.2552305e-06
15_1_0_lag_168,3.255102e-06
5_0_28_rolling_6,3.2549433e-06
3_0_25_lag_1,3.2545922e-06
11_2_17_lag_1,3.2541082e-06
3_2_7_rolling_24,3.254008e-06
20_0_21_lag_1,3.2539497e-06
28_2_15_lag_1,3.2538599e-06
20_0_23_rolling_3,3.2538594e-06
28_1_22_rolling_3,3.253759e-06
18_2_31_rolling_12,3.2536248e-06
9_1_18_lag_1,3.2529208e-06
11_1_2_rolling_std_24,3.2528922e-06
29_2_3_lag_24,3.2528314e-06
21_1_27_lag_12,3.2528026e-06
15_1_3_lag_24,3.2520632e-06
29_1_26_rolling_std_6,3.251782e-06
11_2_16_rolling_std_6,3.2514097e-06
13_2_4_rolling_12,3.2513976e-06
12_0_13_lag_12,3.251235e-06
8_2_15_rolling_std_6,3.2509577e-06
17_2_25_lag_6,3.2508708e-06
14_1_25_rolling_3,3.2507648e-06
29_2_15_rolling_std_24,3.250495e-06
18_1_4_lag_168,3.2502649e-06
5_2_27_lag_24,3.2501312e-06
10_1_25_rolling_24,3.2497912e-06
8_1_24_lag_12,3.2497205e-06
0_2_18_rolling_std_24,3.2487362e-06
12_2_12_rolling_24,3.2486198e-06
5_1_5_rolling_6,3.248589e-06
1_1_12_rolling_12,3.2485148e-06
3_1_20_lag_6,3.2482687e-06
17_2_22_rolling_std_6,3.2479131e-06
27_1_20_rolling_6,3.2476803e-06
3_0_24_rolling_12,3.247308e-06
2_0_9_rolling_std_6,3.245908e-06
17_1_0_rolling_6,3.2457135e-06
17_1_26_lag_168,3.2454202e-06
9_1_11_lag_168,3.245338e-06
11_0_2_lag_12,3.2452704e-06
20_0_30_rolling_6,3.244471e-06
11_0_13_rolling_6,3.244344e-06
20_2_16_lag_1,3.2437952e-06
9_1_16_lag_12,3.2432677e-06
27_2_30_lag_12,3.2428495e-06
11_2_8_lag_1,3.2426005e-06
13_0_26_lag_12,3.2420803e-06
29_1_29_lag_12,3.240892e-06
4_0_8_rolling_12,3.2404116e-06
2_0_2_lag_1,3.240297e-06
5_1_6_rolling_6,3.2387686e-06
2_1_25_lag_12,3.2367507e-06
13_0_27_rolling_3,3.2366472e-06
1_0_10_rolling_12,3.2362839e-06
25_2_1_lag_12,3.2359753e-06
7_2_22_lag_168,3.2356947e-06
7_0_4_rolling_24,3.2355474e-06
29_2_4_rolling_3,3.2355074e-06
19_1_30_rolling_24,3.235406e-06
14_0_1_lag_12,3.235264e-06
20_2_25_lag_168,3.235192e-06
18_1_3_lag_1,3.2348362e-06
2_2_25_rolling_6,3.2344158e-06
12_2_4_lag_1,3.2341413e-06
14_0_10_rolling_24,3.2340138e-06
11_2_6_lag_168,3.23376e-06
20_2_30_lag_24,3.2336832e-06
0_0_18_rolling_std_24,3.233658e-06
25_0_25_rolling_6,3.2335392e-06
29_2_5_lag_1,3.2333337e-06
9_1_4_rolling_6,3.2333087e-06
15_0_31_rolling_3,3.23316e-06
11_0_6_lag_1,3.233095e-06
13_0_19_lag_24,3.232514e-06
1_1_20_lag_24,3.2321404e-06
10_0_25_rolling_3,3.232051e-06
20_0_23_lag_6,3.2314967e-06
21_2_9_rolling_6,3.231343e-06
20_0_12_rolling_std_6,3.2311304e-06
10_1_15_rolling_std_24,3.2309579e-06
17_1_11_rolling_std_6,3.2306216e-06
20_1_21_rolling_3,3.2299045e-06
5_1_6_rolling_3,3.2295718e-06
17_1_12_lag_1,3.2294686e-06
21_0_16_rolling_std_6,3.2294386e-06
19_0_2_lag_1,3.2294072e-06
8_1_25_lag_6,3.2290977e-06
13_2_28_lag_6,3.2290548e-06
18_1_21_rolling_6,3.2288435e-06
29_1_6_rolling_std_6,3.2285166e-06
14_1_20_lag_168,3.2284543e-06
23_0_0_lag_6,3.2282153e-06
8_0_11_lag_6,3.2279756e-06
9_0_9_rolling_std_6,3.227608e-06
21_1_22_lag_168,3.2268726e-06
18_2_7_rolling_3,3.2268529e-06
27_0_20_lag_12,3.2268174e-06
8_1_23_rolling_std_24,3.2267928e-06
3_0_18_rolling_std_24,3.2266084e-06
21_2_28_rolling_24,3.2263079e-06
18_1_25_lag_12,3.2258758e-06
29_0_8_rolling_std_6,3.2258752e-06
13_0_23_lag_168,3.2257974e-06
17_1_13_rolling_12,3.2257158e-06
11_1_9_rolling_3,3.2256214e-06
8_0_5_rolling_12,3.2255232e-06
22_0_4_lag_24,3.2254459e-06
6_2_31_rolling_6,3.2253217e-06
27_2_23_lag_1,3.2252917e-06
8_0_24_lag_6,3.2251044e-06
0_0_1_lag_24,3.2245027e-06
12_2_22_rolling_std_24,3.2243947e-06
10_1_13_lag_12,3.223365e-06
7_2_5_rolling_std_24,3.2232238e-06
13_0_28_lag_24,3.2229839e-06
3_1_9_lag_1,3.222749e-06
20_1_3_lag_12,3.222425e-06
23_0_10_lag_12,3.222402e-06
11_2_22_rolling_std_24,3.2223015e-06
25_1_0_rolling_12,3.2221533e-06
14_1_19_rolling_6,3.2220232e-06
9_2_28_lag_24,3.221859e-06
25_0_21_lag_168,3.2217763e-06
14_1_27_lag_24,3.2216624e-06
2_2_5_lag_6,3.2212756e-06
21_2_17_lag_24,3.2212108e-06
12_2_7_rolling_3,3.2210428e-06
27_1_29_rolling_std_6,3.2207608e-06
2_2_23_rolling_std_6,3.2203975e-06
0_1_9_rolling_std_24,3.2191776e-06
11_2_29_rolling_6,3.2190296e-06
10_1_5_lag_6,3.218947e-06
18_2_7_lag_12,3.2188732e-06
11_1_9_lag_168,3.2188611e-06
25_1_19_rolling_12,3.218857e-06
24_0_23_lag_12,3.218725e-06
22_1_26_lag_24,3.218423e-06
11_1_9_lag_12,3.21749e-06
29_1_2_lag_1,3.2174878e-06
4_0_0_rolling_std_6,3.2173698e-06
17_1_18_lag_12,3.2173652e-06
6_1_0_lag_24,3.2171472e-06
6_0_25_lag_168,3.2170794e-06
15_2_10_lag_1,3.2162004e-06
22_2_24_rolling_std_6,3.216192e-06
14_1_26_lag_12,3.2161022e-06
29_2_1_rolling_24,3.2159792e-06
18_2_25_rolling_24,3.215948e-06
9_0_15_lag_1,3.2159069e-06
18_0_24_rolling_12,3.2152798e-06
9_1_2_lag_6,3.2152102e-06
